root,meaning,derivative,derivative meaning,language,form,dictionary
"su̯eng-, su̯enk- : su̯eg-, su̯ek-","to bend, swing, swag",swengan,to swinge,Old English,verb weak (inflection),pokorny
"su̯enk-, sunk-",heavy; pregnant,"sunkùs, sunkì",heavy,Lithuanian,adjective,pokorny
"su̯ento-, sunto-","sound, active, healthy, vigorous",forswīðe,"utterly, excessively",Old English,adverb(ial),pokorny
"1. su̯ep-, sup-",to sleep,súan,sleep,Old Irish,noun,pokorny
"2. su̯ep-, sup-, su̯eb-",to throw,dissipate,to break up/drive off,English,verb,pokorny
"1. su̯er-, also ser-?","to speak, swear, answer",andswaru,"answer, response",Old English,noun feminine (gender),pokorny
2. su̯er-,"to buzz, hiss","swearm, swearrn","swarm, crowd",Old English,noun masculine (gender),pokorny
3. su̯er-,stake,sváru-,"Stake, double post, long piece of wood",Sanskrit,To Be Determined,pokorny
4. su̯er-,"to cut, prick, pierce",sweord,sword,Old English,noun neuter (gender),pokorny
"su̯erbʰ-, also su̯er-?","to turn, sweep, swerve","sweorfan, swearf, swurfon, sworfen","to rub, scour, file, wipe away",Old English,verb,pokorny
su̯ergʰ-,"to be ill; to sorrow, care for","sorg, sorh(g)","care, anxiety; grief, sorrow",Old English,noun feminine (gender),pokorny
su̯esor-,sister,sororicide,killing of one's sister,English,noun,pokorny
su̯ī-,"to fade, dwindle, become silent",aposiopesis,leaving thought incomplete,English,noun,pokorny
su̯ombo-s,"porous, spongy, swampy",swamm,"sponge; fungus, mushroom",Old English,noun masculine (gender),pokorny
su̯ordo-s,"black, swarthy; dark/dirty color",sweart,"black, swart, swarthy",Old English,adjective,pokorny
"tā-, tə-, tāi-, təi-, tī̆-; [tāu-], təu-, tū̆-","to thaw, melt, decay, dissipate",tawdd,"melting, molten",Welsh,adjective,pokorny
tād-,to act purposefully,ἐπιτηδές,"premeditated, deliberately",Greek,To Be Determined,pokorny
"tag-, or teg- : tog- : t<sub>e</sub>g-","to grip, seize, touch",tactoreceptor,receptor responding to touch,English,noun,pokorny
tāg-,to tidy up,ataxia,"confusion, lack of order",English,noun,pokorny
"tak-, takē-","to be tacit, silent",reticent,"uncommunicative, inclined to be silent/secretive",English,adjective,pokorny
tāl-,"to grow, turn green; plant, young sprout",talye,tally,Middle English,noun,pokorny
1. tap-,to dip,t'at'avem,dive in,Armenian,To Be Determined,pokorny
2. tap-,to press down/together,þefja,to stamp,Old Icelandic,verb,pokorny
"tata-, and similarly tē̆ta-",daddy (nursery word),daddy,father,English,noun,pokorny
taus-,"calm, still, silent, peaceful",túṣyati,"Calms down, is satisfied",Sanskrit,To Be Determined,pokorny
"tēg-, təg-",to burn,τήγανον,"Frying pan, saucepan",Greek,To Be Determined,pokorny
tegu-,"thick, fat",tiug,thick,Old Irish,adjective,pokorny
1. tek-,"to bear, produce",Éothain,horse-thane in Tolkien: The Lord of the Rings,English,proper noun,pokorny
2. tek-,"to reach, stretch out (hand) for","geþicg(e)an, geþeah, geþǣgon, geþegen","to take, accept, receive",Old English,verb strong (inflection) class 5,pokorny
3. tek-,"to plait, weave",tʰekʰem,"to bend, shape",Armenian,verb,pokorny
teḱþ-,to plait,dachshund,"small dog (breed): long body, short legs, long drooping ears",English,noun,pokorny
tekʷ-,"to flow, run",toxoplasma,parasitic sporozoan,English,noun,pokorny
"1. tel-, telə-, tlē-, tlā-","to bear, carry; weigh, lift up",philately,study/collection of postage stamps,English,noun,pokorny
"2. tel-, telə-, telu-","flat (board, ground)",þel(l),"deal, plank, plate, thin piece of wood/metal",Old English,noun neuter (gender),pokorny
3. tel-,to be calm/still,tu(i)lid,sleeps,Old Irish,To Be Determined,pokorny
teleǵʰ-,to hit,tarh-,"shatter, crush",Sanskrit,To Be Determined,pokorny
telek-,"to hit, push","tolc, tulc","blow, strike",Old Irish,noun,pokorny
telp-,to have room; spacious,tálpa,"Warehouse, resting place",Sanskrit,To Be Determined,pokorny
"1. tem-, tend-",to cut,orchiectomy,surgical removal of testicle(s),English,noun,pokorny
2. tem-,"stunned, confused",tā́myati,"becomes numb, faints, exhausted",Sanskrit,To Be Determined,pokorny
tem-,dark,temel,darkness,Old Irish,noun,pokorny
temp-,"to span, stretch, extend",tapistry,tapestry,Middle English,noun,pokorny
"1. ten-, tend-","to span, stretch, extend",detente,easing of tensions/relations,English,noun,pokorny
1. teng-,"to dunk, soak, wet",steynen,to stain,Middle English,verb,pokorny
tengʰ-,"to span, extend; pull, stretch",ϑang-,"pull, draw and span the bow",Avestan,To Be Determined,pokorny
1. tenk-,"to span, extend; pull, stretch",hūsting,hustings,Old English,noun neuter (gender),pokorny
2. tenk-,"to clot, thicken, contract; tight, solid","geþēon, geþāh, geþigon, geþigen","to thrive, prosper",Old English,verb strong (inflection) class 1,pokorny
tens-,"to span, stretch, extend",tussah,Oriental silkworm (moth larva),English,noun,pokorny
"tenu-s, t<sub>e</sub>nu-s",thin,þynne,thin,Old English,adjective,pokorny
tep-,"to be warm, tepid",tene,fire (cf. Beltane),Old Irish,noun,pokorny
1. ter-,"to quiver, tremble",taralá,"trembling, twitching, restless",Sanskrit,To Be Determined,pokorny
"2. ter-, teru-","weak, feeble, tender, fragile",terc,scanty,Old Irish,adjective,pokorny
"3. ter-, terə-, and teri-, trēi-, trī-, also teru- : treu-","to bore, drill, rub, thresh",monotreme,primitive egg-laying mammal,English,noun,pokorny
"4. ter-, terə- : tr̥̄-, trā-, teru-","to cross, get over, etc.",tungeþrum,tongue ligament,Old English,noun,pokorny
5. ter-,"through, over, etc.",transact,"to carry out, perform",English,verb,pokorny
6. ter-,(boring/gnawing insect),τερηδών,Earworm,Greek,To Be Determined,pokorny
"terd-, tred-","to bore, drill through",tr̥ṇátti,"perforate, split",Sanskrit,To Be Determined,pokorny
"terk-, trek-, tork-, trok-","to torque, turn","þwe(o)rh, þwyrh","cross, angry; crooked, perverse",Old English,adjective,pokorny
"terp-, trep-","to enjoy, satisfy oneself",ðearf,"need, requirement",Old English,noun feminine (gender),pokorny
ters-,"to toast, dry; thirst",tur,"dry, dried out",Old Irish,adjective,pokorny
tetr-,(onomatopoeic: to quack),tittirá-,Partridge,Sanskrit,To Be Determined,pokorny
2. teu-,"to notice, observe, listen to",þēaw,"thew; habit, custom, disposition",Old English,noun masculine (gender),pokorny
"tēu-, təu-, teu̯ə-, tu̯ō-, tū̆-","to swell, intumesce",Théodred,Theoden's son in Tolkien: The Lord of the Rings,English,proper noun,pokorny
teuk-,"germ, seed, sprout, offspring",tuc-,"Children, progeny",Sanskrit,To Be Determined,pokorny
teup-,"to crouch down, conceal oneself",þēof,theft,Old English,noun feminine (gender),pokorny
teus-,to empty,taošayeiti,"starts, lets go",Avestan,To Be Determined,pokorny
"teu̯ə-, tu̯ā-",to sift,títau-,"Sieve, grain swing.",Sanskrit,To Be Determined,pokorny
"ti-ti-, til-",(onomatopoeic: chirping of small bird),ṭiṭṭibha,Parra jacana,Sanskrit,To Be Determined,pokorny
"1. to-, tā-, ti̯o-","that, him (neut. or non-nom. demonstrative stem)",both,"two, one and another",English,adjective,pokorny
tolkʷ-,to speak,elocucioun,elocution,Middle English,noun,pokorny
"1. tong-, *teng-","to think, feel",beþencan,to bethink,Old English,verb weak (inflection) class 1,pokorny
top-,"to reach, stay; place",topic,"theme, reason, argument",English,noun,pokorny
"tor-, toro-s","loud, distinct, audible","tar̃ti, tãria, tãrė",to say,Lithuanian,verb,pokorny
"trāgʰ-, trō̆gʰ-, and trē̆gʰ-","to drag, train, pull, move",traig,foot,Old Irish,noun,pokorny
"trē̆b-, trōb-, tr<sub>e</sub>b-, or trəb-, tr̥b-","building, dwelling","þorp, þrop",thorp,Old English,noun masculine (gender),pokorny
treg-,"to make an effort, use all one's strength; battle, force; solid",trēn,"brave, strong",Old Irish,To Be Determined,pokorny
trei-,"three, trio",triskaidekaphobia,abnormal fear of number 13,English,noun,pokorny
"treisti-, or trīsti-","sulky, moody, stubborn",trīstis,"gloomy, sad; disgusting or bitter in taste",Latin,To Be Determined,pokorny
trek-,"to pull, run",tricc,"quick, nimble",Middle Irish,adjective,pokorny
"trem-, trems-","to shake, tremble; to stomp, trample",tremblen,to tremble,Middle English,verb,pokorny
1. trenk-,"to throng, push, press together",þrang,"throng, press",Old English,noun,pokorny
2. trenk-,"to wash, bathe, cleanse",fothrucud,to bathe,Irish,To Be Determined,pokorny
1. trep-,"to trip, tread, trample",intrepid,"re: fortitude, endurance, fearlessness",English,adjective,pokorny
2. trep-,"to bow the head, turn away in shame",trophallaxis,mutual exchange of food among social insects,English,noun,pokorny
"tres-, ters-, *teres-","to quiver, tremble",terrible,terrible,Middle English,adjective,pokorny
trē̆u-,to prosper,tuϑruyē,"pulled up, entertained",Avestan,To Be Determined,pokorny
tr-eu-d-,"to thrust, push, press, squash",þrēat,"band, troop; threat, compulsion",Old English,noun masculine (gender),pokorny
"trii̯əto-, trīto-","sea; wet, watery",trïath,Sea,Old Irish,To Be Determined,pokorny
tris-,"vine; stem, stalk",θρινία,Vine in Crete,Greek,To Be Determined,pokorny
trozdos- : tr̥zdos-,"thrush, blackbird",þrostle,throstle,Old English,noun feminine (gender),pokorny
trū̆des-,scratchy; leprosy?,trosc,Leprosy,Old Irish,To Be Determined,pokorny
trus-,reed,θρύον,Reed grass,Greek,To Be Determined,pokorny
"tu, tutu",(onomatopoeic: chirping of bird),þjóta,"to resound; rush, flow",Old Norse,verb,pokorny
tū̆,"thou, you",taí,"thy, thine",Old Irish,pronoun 2nd person singular (number) genitive (case),pokorny
tū-lo-,"slow, lazy, sluggish; boring",tūĺa,who can't cope with anything,Latvian,To Be Determined,pokorny
"1. tu̯ā̆k-, tuk-","to bind, close up, pull together",tvanakti,tightens,Sanskrit,To Be Determined,pokorny
2. tu̯ak-,to bathe,þwēal,"washing, laundry; soap, ointment",Old English,noun masculine (gender),pokorny
tu̯akos,skin,tvacas-,Skin,Sanskrit,To Be Determined,pokorny
1. tu̯ē̆i-,"to hack, hew, cut down, hit sharply",ðwītan,"cut, cut off",Anglo-Saxon,To Be Determined,pokorny
"2. tu̯ei-, extended tu̯ei-s-","to shake, excite, move back and forth, shimmer","þwītan, þwāt, þwiton, þwiten",to thwite,Old English,verb strong (inflection),pokorny
tu̯enǵʰ-,"to twinge, oppress, constrain, close in",twengan,to twinge,Old English,verb,pokorny
"1. tu̯er- : tur-, and tu̯r̥-","to twirl, turn",Stormcrow,epithet for Gandalf in Tolkien: The Lord of the Rings,English,proper noun,pokorny
"2. tu̯er- : tur-, tu̯erə-","to grab, hold",quartz,crystaline silicon dioxide mineral,English,noun,pokorny
tu̯erḱ-,to cut,sarcolemma,thin membrane enclosing striated muscle fiber,English,noun,pokorny
tu̯ī̆bʰ-,hollow,"σί̄φων, -ωνος","Drain pipe, wine lifter, fire hose, wine hose",Greek,To Be Determined,pokorny
tu̯ō[u]- : tu̯əu- : tū-l-,"pipe, tube",tūṇa,Quiver,Sanskrit,To Be Determined,pokorny
1. u-,"(onomatopoeic: owl's hoot, etc.)",huw(e),Owl,Swiss,To Be Determined,pokorny
ub-,"to drag, press down",ubjáti,"holds down, presses together",Sanskrit,To Be Determined,pokorny
ū̆d-,"out, away, up(wards)",Orald,a.k.a. Tom Bombadil in Tolkien: The Lord of the Rings,English,proper noun,pokorny
"udero-, u̯ēdero-","belly, uterus",hysteria,neurosis: physical ailment without organic cause,English,noun,pokorny
ul-,"(onomatopoeic: to howl, ululate)",ūle,owl,Old English,noun feminine (gender),pokorny
"upér, upéri","over, above",superfetate,to conceive again while pregnant,English,verb,pokorny
"upo, up, eup, up-s-","under, (from) below, etc.",Upbourn,Rohan village in Tolkien: The Lord of the Rings,English,proper noun,pokorny
"1. u̯ā-, u̯ō-, u̯ə-","to hit, wound",ἀάω,"harm, injure",Greek,To Be Determined,pokorny
u̯en-,"to hit, wound","gewundian, gewundode, gewundod",to wound,Old English,verb weak (inflection) class 2,pokorny
2. u̯ā-,(to pull) apart,meniver,miniver,Middle English,noun,pokorny
u̯āb-,"to call, cry, weep, lament","wēpan, wē(o)p, wē(o)pon, wōpen","to weep, wail, mourn",Old English,verb strong (inflection),pokorny
u̯adʰ-,pledge,praedial,"landed, re: land",English,adjective,pokorny
"u̯ādʰ-, u̯ədʰ-","to go, wade, stride, march",Entwade,Rohan river fords in Tolkien: The Lord of the Rings,English,proper noun,pokorny
1. u̯ā̆g-,"sheath, cover, hollow lid",evaginate,to turn inside out,English,verb transitive,pokorny
2. u̯ā̆g-,"to cry, shriek",vagnu-,"Sound, call",Sanskrit,To Be Determined,pokorny
"u̯ā̆gʰ-, suā̆gʰ-","to cry, shriek, sough",swēg,"sound, noise",Old English,noun masculine (gender),pokorny
u̯ai,woe; wolf,lā,lo!,Old English,interjection,pokorny
"u̯ā̆i-, u̯ī-","weak, miserable",wil-bec,stream of misery,Old English,noun,pokorny
u̯ā̆kā,cow,buckaroo,cowboy,English,noun,pokorny
"u̯al-, u̯al-d-","to prevail, be strong",ambivalence,simultaneous attraction/repulsion,English,noun,pokorny
u̯anḱ-,beam,váṁśya-,Crossbar,Sanskrit,To Be Determined,pokorny
1. u̯ap-,to chatter,wæflian,"chattering, babbling",Anglo-Saxon,To Be Determined,pokorny
"2. u̯ap-, ū̆p-","to call, cry","vъpiti, vъpijǫ, vъpiješi",to cry out,Old Church Slavonic,verb,pokorny
"1. u̯āt-, better u̯ōt-","wood, vatic, mentally animated",fāith,"seer, poet",Old Irish,noun,pokorny
2. u̯ā̆t-,"to bend, curve",Wade,calf (of leg),German,noun feminine (gender),pokorny
"u̯azdʰ-, better u̯ozdʰ-","long, wide",vastus,"vast, tremendously large, misshapen",Latin,To Be Determined,pokorny
"1. u̯ē̆-, u̯ei-","we two (dual), we (plural)",wē,we,Old English,pronoun 1st person plural (number),pokorny
"3. u̯ē-, u̯ə-",to blow,nirvana,final beatitude: extinction of desire/consciousness (Buddhism),English,noun,pokorny
1. u̯ebʰ-,"to plait, weave, waver, move back and forth",ōwef,woof,Old English,noun,pokorny
2. u̯ebʰ-,"to roam, swarm, wander",weben,"move, swing",Middle High German,To Be Determined,pokorny
1. u̯edʰ-,"to hit, push",osmosis,diffusion through semipermeable membrane,English,noun,pokorny
"2. u̯edʰ-, before nasals u̯ed-",to lead,fedid,to lead,Old Irish,verb,pokorny
3. u̯edʰ-,"to tie, bind, attach",vĭ-vadhá-,"Shoulder yoke for carrying loads, carrying wood, provisions",Sanskrit,To Be Determined,pokorny
u̯eg-,"to bind, weave",revelen,to reveal,Middle English,verb,pokorny
u̯eǵ-,"fresh, strong",surveillance,"spying, close observation of group/person",English,noun,pokorny
"u̯egʷ- : ū̆gʷ-, ukʷs-","damp, moist; to wet, sprinkle, irrigate; ox",oxa,ox,Old English,noun masculine (gender),pokorny
u̯eǵʰ-,"to move, drive, carry, convey",ochlophobia,abnormal fear of crowds,English,noun,pokorny
u̯əg- : u̯āg-,"bent, curved","vagor, -āri","I wander around, spread myself out.",Latin,To Be Determined,pokorny
"1. u̯ei-, u̯ei̯ə- : u̯ī̆-","to bend, turn, wind",baurgs-waddjus,city wall,Gothic,noun masculine (gender),pokorny
"2. u̯ei-, u̯ei̯ə- : u̯ī̆-","to wizen, wither",wisnian,to wizen,Old English,verb,pokorny
"3. u̯ei-, u̯eiə- : u̯ī-","to wish, pursue, go for, reach towards; strong, violent",wāþ,pursuit; roving,Old English,noun feminine (gender),pokorny
1. u̯eid-,"to bend, turn",vēdá-,"Bundles of strong grass, bound in a broom shape, for sweeping, etc.",Sanskrit,To Be Determined,pokorny
2. u̯id-,"to vide, see, wit, know",druid,"druid, lit. tree-seer",Old Irish,noun,pokorny
"u̯eidʰ-, u̯idʰ-","to divide, separate; widow",point-device,"precise, meticulous, scrupulously neat/correct",English,adjective,pokorny
1. u̯eik-,"to choose, filter, sort out",Weihnachten,"Christmas, lit. holy nights",German,noun neuter (gender),pokorny
2. u̯eik-,"force, energy (in battle, victory, etc.)",wīg,"war, strife",Old English,noun neuter (gender),pokorny
3. u̯eik-,"to happen, become equal, come together",aecium,fruiting body of rust fungus,English,noun,pokorny
"4. u̯eik-, u̯eig-, extended form of u̯ei-","to bend, curve; exchange, pass around","wāg, wǣg","wough, (wattle) wall",Old English,noun masculine (gender),pokorny
"u̯eiḱ-, u̯iḱ-, u̯oiḱo-","house, village, settlement",bailiwick,office/jurisdiction of bailiff,English,noun,pokorny
"u̯eip-, u̯eib-","to turn, whip, sway, vibrate",Entwives,adult female Ents in Tolkien: The Lord of the Rings,English,proper noun plural (number),pokorny
1. u̯eis-,"to grow, sprout",terre-verte,olive-green pigment,English,noun,pokorny
2. u̯eis-,"to bend, turn",vēṣa,"Traditional costume, suit",Sanskrit,To Be Determined,pokorny
3. u̯eis-,"to flow (away); ooze, virus, poison",filovirus,thread-like RNA animal virus,English,noun,pokorny
"u̯ek-, u̯e-n-k-",to bend,váñcati,goes wrong or sideways,Sanskrit,To Be Determined,pokorny
u̯ək- : *u̯āk-,bent,gangur,"bent, curly",Armenian,adjective,pokorny
u̯eḱ-,"to want, wish",εἵνεκα,"because of, on account of",Homeric Greek,preposition,pokorny
u̯ekʷ-,"to voice, speak, evoke",advocat,advocate,Middle English,noun,pokorny
u̯ek-ti-,"whit, thing",Barrow-wight,tomb-wraith in Tolkien: The Lord of the Rings,English,proper noun,pokorny
1. u̯el-,to see,wuldor,"praise, glory",Old English,noun neuter (gender),pokorny
"2. u̯el-, u̯lei-, u̯lē-","to will, want, wish, choose",benevolent,benevolent,Old French,adjective,pokorny
3. u̯el-,"to crowd, press, push",velii,"big, great",Old Church Slavonic,adjective,pokorny
