root,meaning,derivative,derivative meaning,language,form,dictionary
plab-,to babble,flappen,to flap,Middle English,verb,pokorny
"1. plā-k- : plə-k-, ple-k- : plō̆-k-, plei-k-, and pelə-g- : plā-g- : plə-g-",broad; spread out,plagios,"oblique, sideways",Greek,adjective,pokorny
"2. plāk-, plāg-, also plēk-, plēg-",fling,apoplexie,apoplexy,Middle English,noun,pokorny
"plē-, plə-",split off,flaska,to split,Old Icelandic,verb,pokorny
pleḱ-,to ply,multiplex,re: multiple parts/elements,English,adjective,pokorny
pleḱ-,pleach,multiplex,re: multiple parts/elements,English,adjective,pokorny
"plēḱ-, pləḱ-, and plēiḱ-, plīḱ-",rip,"flǣsc-hama, flǣsc-homa","body, carcass, lit. flesh-coat",Old English,noun weak (inflection) masculine (gender),pokorny
pleu-,run; flow,plutography,media describing lives of rich/famous people,English,noun,pokorny
pleuk-,floc,fleccher,fletcher,Middle English,noun,pokorny
pleuk-,feather,fleccher,fletcher,Middle English,noun,pokorny
"plu-mon-, pleu-ti̯o-",lung,pulmonary,re: lungs,English,adjective,pokorny
pleus-,to pluck,filoplume,hairlike feather,English,noun,pokorny
pleus-,deplume,filoplume,hairlike feather,English,noun,pokorny
pleus-,pull out; plucked hair/feathers,filoplume,hairlike feather,English,noun,pokorny
"pləi-, pləu-",to broaden,πλαισίον,elongated quadrangle,Greek,To Be Determined,pokorny
"pləi-, pləu-",show off,πλαισίον,elongated quadrangle,Greek,To Be Determined,pokorny
"plouto-, pluto-",(wooden object),"pluteus, -um","Umbrella roof, wall shelf, partition wall",Latin,To Be Determined,pokorny
1. pō- : pəi-? : pī-,to graze,ποιμαίνω,"to tend flock, be a shepherd",Greek,verb,pokorny
"2. pō- : pī-, and , p<sub>o</sub>-",to bib,potamology,scientific study of rivers,English,noun,pokorny
porḱo-s,porker,aardvark,nocturnal ant-eating African mammal,English,noun,pokorny
porḱo-s,pig(let),aardvark,nocturnal ant-eating African mammal,English,noun,pokorny
pos,about,posterior,later in time,English,adjective,pokorny
pos,around; by,posterior,later in time,English,adjective,pokorny
pos,beside; in front of,posterior,later in time,English,adjective,pokorny
po-ti,against,paiti,"towards, against, to, on, at; on, at; for, around; from - out of; to - towards, into",Avestan,To Be Determined,pokorny
po-ti,opposite,paiti,"towards, against, to, on, at; on, at; for, around; from - out of; to - towards, into",Avestan,To Be Determined,pokorny
po-ti,toward,paiti,"towards, against, to, on, at; on, at; for, around; from - out of; to - towards, into",Avestan,To Be Determined,pokorny
poti-s,husband,impotent,impotent,Middle English,adjective,pokorny
poti-s,owner,impotent,impotent,Middle English,adjective,pokorny
pōu- : pəu- : pū̆-,few,Windfola,Eowyn's horse in Tolkien: The Lord of the Rings,English,proper noun,pokorny
pōu- : pəu- : pū̆-,little; young (of animals),Windfola,Eowyn's horse in Tolkien: The Lord of the Rings,English,proper noun,pokorny
"pougo-, or pougʰo-",pure,ōg,virginal,Old Irish,To Be Determined,pokorny
"prāi-, prəi-, prī-, pri-",feel friendly/well-disposed,Friday,day between Thursday and Saturday,English,proper noun,pokorny
preg-,covetous; willful,Franca,Frank,Old English,proper noun masculine (gender),pokorny
"pret-, prō̆t-",to understand,frōd,"wise, sage, prudent, experienced",Old English,adjective,pokorny
prīs-,to granulate,πρί̄ω,"saw through, grind my teeth",Greek,To Be Determined,pokorny
prīs-,reduce to small pieces,πρί̄ω,"saw through, grind my teeth",Greek,To Be Determined,pokorny
pr̥so-,leek,πράσον,Leek,Greek,To Be Determined,pokorny
pr̥so-,onion,πράσον,Leek,Greek,To Be Determined,pokorny
pr̥so-,garlic,πράσον,Leek,Greek,To Be Determined,pokorny
"pster-, pstereu-",to sneeze,sternutation,sneezing,English,noun,pokorny
pteli̯ā,(type of tree,popul,popple,Old English,noun,pokorny
pteli̯ā,e.g. poplar/popple),popul,popple,Old English,noun,pokorny
"1. pū̆-, peu-, pou-, also pʰu-",to blow (up),prepuce,prepuce,Middle English,noun,pokorny
2. pū̆- : peu̯ə-,stink,fouler,to trample,Middle French,verb,pokorny
"1. pū̆k-, peuk-",thick-haired,fox,fox,Old English,noun masculine (gender),pokorny
pu-lo-,(stiff) hair,ul,beard,Middle Irish,noun,pokorny
pū-ro-,kernel,fyrs,furze,Old English,noun masculine (gender),pokorny
"rabʰ-, or rebʰ- : r<sub>e</sub>bʰ-",be furious,rage,rage,Middle English,noun,pokorny
"rāp-, rēp-",rape (plant),rape,turnip,English,noun,pokorny
"rāp-, rēp-",turnip,rape,turnip,English,noun,pokorny
rā̆s-,(re)sound,reord,"voice, speech; tongue, language",Old English,noun feminine (gender),pokorny
1. rebʰ-,hurry about,raftan,go,New Persian,To Be Determined,pokorny
2. rebʰ-,to roof,rib(b),rib,Old English,noun neuter (gender),pokorny
2. rebʰ-,thatch,rib(b),rib,Old English,noun neuter (gender),pokorny
1. rēd-,cheer up,radostь,joy,Old Church Slavonic,noun feminine (gender),pokorny
"1. reg-, and sreg-?",to dye,lac,resinous substance secreted by scale insects,English,noun,pokorny
1. reǵ-,to regulate,angulus,angle,Latin,noun masculine (gender),pokorny
1. reǵ-,make just/right; king,angulus,angle,Latin,noun masculine (gender),pokorny
1. reǵ-,reign,angulus,angle,Latin,noun masculine (gender),pokorny
"2. reǵ-, reḱ-, rek-?",damp; rain,regn-boga,rainbow,Old English,noun masculine (gender),pokorny
regʷos-,darkness,Erebus,god of shadow/darkness (Greek mythology),English,proper noun,pokorny
1. rei-,rive,Orcrist,sword (Goblin-Cleaver) in Tolkien: The Hobbit,English,proper noun,pokorny
"2. rei-, roi-",brightly variegated,rīabach,dappled,Old Irish,adjective,pokorny
4. rei- : rēi-,thing,re,"regarding, with regard to",English,preposition,pokorny
4. rei- : rēi-,possession,re,"regarding, with regard to",English,preposition,pokorny
reibʰ-,(onomatopoeic: to resound?),rébhati,"creaking, crackling, murmuring; screaming",Sanskrit,To Be Determined,pokorny
reid-,to support,ἐρείδω,"lean on, support, urge, strive",Greek,To Be Determined,pokorny
reid-,lean against,ἐρείδω,"lean on, support, urge, strive",Greek,To Be Determined,pokorny
reidʰ-,to ride,"ēored, ēorod","cavalry band/troop, lit. horse-ride(rs)",Old English,noun neuter (gender),pokorny
reidʰ-,go (in vehicle),"ēored, ēorod","cavalry band/troop, lit. horse-ride(rs)",Old English,noun neuter (gender),pokorny
"reig-, or reiǵ-",to rig,riggen,to rig,Middle English,verb,pokorny
reik-,to stretch oneself; pole,rjaa,Pole for drying the grain,Norwegian,To Be Determined,pokorny
rei-r-,(onomatopoeic: to quake,reirō,trembling,Gothic,noun weak (inflection) feminine (gender),pokorny
rei-r-,tremble),reirō,trembling,Gothic,noun weak (inflection) feminine (gender),pokorny
"rēito-, rēiti-",shoulder (of animals),eri,"Bug, shoulder of animals",Armenian,To Be Determined,pokorny
1. rek-,tower up; pole,roccian,"to rock, swing, pitch",Old English,verb,pokorny
2. rē̆k-,to reck,racu,"talk, account, exposition; situation",Old English,noun strong (inflection) feminine (gender),pokorny
2. rē̆k-,reckon,racu,"talk, account, exposition; situation",Old English,noun strong (inflection) feminine (gender),pokorny
"rem-, remə-",to rest; to support,rand,"edge, brink, margin; shore",Old English,noun masculine (gender),pokorny
rendʰ-,to rend,rendan,to rend,Old English,verb weak (inflection),pokorny
rent-,thing?,rátnam,"Have, possession, property",Sanskrit,To Be Determined,pokorny
rep-,rip out,"refsan, ræpsan","to blame, reprove",Old English,verb,pokorny
rep-,ravish,"refsan, ræpsan","to blame, reprove",Old English,verb,pokorny
"1. rēp-, rep-?",to creep,reptil,reptile,Middle English,noun,pokorny
ret-,rotate,rade-ber,wheelbarrow,Middle High German,noun,pokorny
"rēt-, rōt-, rət-",rood; stem,rōd,rood,Old English,noun feminine (gender),pokorny
"1. reu-, rēu-, rū̆-",(onomatopoeic: to roar,rucht,roar,Middle Irish,noun masculine (gender),pokorny
"1. reu-, rēu-, rū̆-",rout,rucht,roar,Middle Irish,noun masculine (gender),pokorny
"1. reu-, rēu-, rū̆-",round,rucht,roar,Middle Irish,noun masculine (gender),pokorny
"2. reu-, reu̯ə- : rū̆-",tear out,abrupt,broken off,English,adjective,pokorny
"2. reu-, reu̯ə- : rū̆-",dig/rip up,abrupt,broken off,English,adjective,pokorny
"reu-b-, and reu-g-",to belch,"rugio, rugīre",to roar,Latin,verb,pokorny
"reu-b-, and reu-g-",eruct,"rugio, rugīre",to roar,Latin,verb,pokorny
"reu-b-, and reu-g-",retch,"rugio, rugīre",to roar,Latin,verb,pokorny
reugʰ-mn-,ream,rēam,ream,Old English,noun masculine (gender),pokorny
reugʰ-mn-,cream?,rēam,ream,Old English,noun masculine (gender),pokorny
reus-,elm (tree),rúaimm,"betula alnus, alnus glutinosa",Irish,To Be Determined,pokorny
reu-smen-,ruminate; throat,rhumen,"rumen, belly",Welsh,noun,pokorny
reu-smen-,rumen,rhumen,"rumen, belly",Welsh,noun,pokorny
"reuto-, routo-, rut-",intestines (of an animal),rōt,Innards of the cattle,Middle Persian,To Be Determined,pokorny
reu̯ə- : rū-,to ream,rēman,to ream,Old English,verb,pokorny
reu̯ə- : rū-,open; wide,rēman,to ream,Old English,verb,pokorny
reu̯ə- : rū-,roomy,rēman,to ream,Old English,verb,pokorny
"ruk-, rouk-",yarn; fabric,rochet,rochet,Middle English,noun,pokorny
r̥ksā,fetlock; tether,r̥kṣálā,Shackle,Sanskrit,To Be Determined,pokorny
ŕ̥ḱþo-s,bear (animal),art,bear,Middle Irish,noun,pokorny
"sā-, sə-",enough,sadian,to sate,Old English,verb,pokorny
"sā-, sə-",satiate,sadian,to sate,Old English,verb,pokorny
"sā-, sə-",sufficient,sadian,to sate,Old English,verb,pokorny
sāg-,to seek,saigid,"to seek out, approach, attack",Old Irish,verb,pokorny
sāg-,track,saigid,"to seek out, approach, attack",Old Irish,verb,pokorny
sāg-,trail,saigid,"to seek out, approach, attack",Old Irish,verb,pokorny
sāi-,illness; sore,sǣ,"sea, lake, water",Old English,noun masculine (gender),pokorny
saip-,fence,saepe,often,Latin,adverb(ial),pokorny
saip-,enclosure,saepe,often,Latin,adverb(ial),pokorny
sak-,to sacrifice,sacrifice,sacrifice,Middle English,noun,pokorny
sak-,sanctify,sacrifice,sacrifice,Middle English,noun,pokorny
sak-,make a treaty,sacrifice,sacrifice,Middle English,noun,pokorny
1. sal-,sal,coleslaw,salad of raw cabbage,English,noun,pokorny
1. sal-,salt; brackish water,coleslaw,salad of raw cabbage,English,noun,pokorny
2. sal-,sallow,sialadenitis,salivary gland inflammation,English,noun,pokorny
sā̆lo-,wavy,Salon,AI,Illyrian,To Be Determined,pokorny
sāno-s,sane,insane,not sane,English,adjective,pokorny
sāno-s,healthy?,insane,not sane,English,adjective,pokorny
"sap-, sab-",savvy,mōd-sefa,"mind, spirit",Old English,noun weak (inflection) masculine (gender),pokorny
sasi̯o-,(type of grain),sasyá-,Field crop,Sanskrit,To Be Determined,pokorny
"saus-, sus-",sere,"sēar, siēre",sere,Old English,adjective,pokorny
"sā́u̯el-, sāu̯ol-, suu̯él-, su̯el-, sūl-",Sol,sundew,drosera: insectivorous plant,English,noun,pokorny
"sā́u̯el-, sāu̯ol-, suu̯él-, su̯el-, sūl-",sun,sundew,drosera: insectivorous plant,English,noun,pokorny
se-,self,seduce,to persuade to disobey,English,verb,pokorny
se-,one's own,seduce,to persuade to disobey,English,verb,pokorny
1. seg-,to sow (seed),"seges, -etis",Seed,Latin,To Be Determined,pokorny
"2. seg-, nasalized seng-",to attach,"sagum, sagi",rough mantle,Latin,noun neuter (gender),pokorny
"2. seg-, nasalized seng-",tack on,"sagum, sagi",rough mantle,Latin,noun neuter (gender),pokorny
"seǵʰ-, seǵʰi-, seǵʰu-",to possess,Ophiuchus,"equatorial constellation, lit. snake-holder",English,proper noun,pokorny
"seǵʰ-, seǵʰi-, seǵʰu-",hold fast,Ophiuchus,"equatorial constellation, lit. snake-holder",English,proper noun,pokorny
"seǵʰ-, seǵʰi-, seǵʰu-",persevere,Ophiuchus,"equatorial constellation, lit. snake-holder",English,proper noun,pokorny
"seǵʰ-, seǵʰi-, seǵʰu-",overcome; victory,Ophiuchus,"equatorial constellation, lit. snake-holder",English,proper noun,pokorny
"sei-, soi-",be damp,hufen,cream,Welsh,noun,pokorny
"2. sē- : səi- : sī-, sē- : sə-, and sei- : si-",to sow,hir,long,Middle Breton,adjective,pokorny
"2. sē- : səi- : sī-, sē- : sə-, and sei- : si-",disseminate,hir,long,Middle Breton,adjective,pokorny
"2. sē- : səi- : sī-, sē- : sə-, and sei- : si-",let fall,hir,long,Middle Breton,adjective,pokorny
"sē[i]dʰ- : sī̆dʰ-, and sədʰ-",to aim at,sā́dhati,"reaches the goal, brings to the goal, alright",Sanskrit,To Be Determined,pokorny
seikʷ-,to spill,desiccate,to (cause to) dry up,English,verb,pokorny
1. sek-,to run off,á-sak-ra-,not ceasing,Sanskrit,To Be Determined,pokorny
1. sek-,dry out (re: water),á-sak-ra-,not ceasing,Sanskrit,To Be Determined,pokorny
2. sē̆k-,section,Irensaga,mountain in Tolkien: The Lord of the Rings,English,proper noun,pokorny
2. sē̆k-,dissect,Irensaga,mountain in Tolkien: The Lord of the Rings,English,proper noun,pokorny
3. sēk-,to abate; lazy,ἤκιστος,"slowest, most sluggish",Homeric Greek,adjective,pokorny
3. sēk-,quiet,ἤκιστος,"slowest, most sluggish",Homeric Greek,adjective,pokorny
1. sekʷ-,to segue,secg,"man; hero, warrior",Old English,noun masculine (gender),pokorny
1. sekʷ-,follow,secg,"man; hero, warrior",Old English,noun masculine (gender),pokorny
2. sekʷ-,notice; show,sawe,saw,Middle English,noun,pokorny
1. sel-,salon,solifluction,soil creep over frozen ground,English,noun,pokorny
"2. sel-, su̯el-",sill,syll(e),sill,Old English,noun feminine (gender),pokorny
"2. sel-, su̯el-",board,syll(e),sill,Old English,noun feminine (gender),pokorny
4. sel-,leap,as(s)ailen,to assail,Middle English,verb transitive,pokorny
4. sel-,spring,as(s)ailen,to assail,Middle English,verb transitive,pokorny
4. sel-,exult,as(s)ailen,to assail,Middle English,verb transitive,pokorny
"6. sel-, selə- : slā-",lucky,sēlei,goodness,Gothic,noun,pokorny
"6. sel-, selə- : slā-",favorable; luck,sēlei,goodness,Gothic,noun,pokorny
selǵ-,to pour out,a-sealcan,"to sulk, languish, be(come) weak/idle/remiss/slothful",Old English,verb strong (inflection),pokorny
selǵ-,set free,a-sealcan,"to sulk, languish, be(come) weak/idle/remiss/slothful",Old English,verb strong (inflection),pokorny
selǵ-,send/throw away,a-sealcan,"to sulk, languish, be(come) weak/idle/remiss/slothful",Old English,verb strong (inflection),pokorny
selk-,drag; sulcus,hulc,"hulk, light ship",Old English,noun masculine (gender),pokorny
selk-,furrow,hulc,"hulk, light ship",Old English,noun masculine (gender),pokorny
selos-,lake,elodea,submerged aquatic herb,English,noun,pokorny
selp-,salve,kwakzalver,quacksalver,Dutch,noun,pokorny
1. sem-,to draw,ἀμάομαι,collect/gather,Greek,To Be Determined,pokorny
1. sem-,scoop,ἀμάομαι,collect/gather,Greek,To Be Determined,pokorny
2. sem-,one,samr,same,Old Norse,adjective,pokorny
2. sem-,some,samr,same,Old Norse,adjective,pokorny
2. sem-,together,samr,same,Old Norse,adjective,pokorny
sēmi-,half,sesqui-,one and a half,English,prefix,pokorny
sēmi-,semi-,sesqui-,one and a half,English,prefix,pokorny
"sen-, sene-, senu-, senə-",to prepare,"autentik(e), auctentyke",authentic,Middle English,adjective,pokorny
"sen-, sene-, senu-, senə-",work on,"autentik(e), auctentyke",authentic,Middle English,adjective,pokorny
sendʰro-,clotted,sinder,cinder,Middle English,noun,pokorny
sendʰro-,coagulated; fluid,sinder,cinder,Middle English,noun,pokorny
sendʰro-,melted,sinder,cinder,Middle English,noun,pokorny
sengʷ-,sag,"sincan, sanc, suncon, suncen",to sink,Old English,verb strong (inflection),pokorny
"seni-, senu-, s<sub>e</sub>ni-, sn̥-ter-",for oneself; sundry,sinecure,ecclesiastical benefice without cure of souls,English,noun,pokorny
senk-,to singe,sengan,to singe,Old English,verb weak (inflection),pokorny
sen-,senile,monsieur,"mister, gentleman, lit. my sir",French,noun masculine (gender),pokorny
sen-,senior,monsieur,"mister, gentleman, lit. my sir",French,noun masculine (gender),pokorny
sent-,to send,godsend,"needed thing, desirable event",English,noun,pokorny
sent-,choose direction; to sense,godsend,"needed thing, desirable event",English,noun,pokorny
sep-,to honor,sepulcre,sepulcher,Middle English,noun,pokorny
sep-,concern oneself with,sepulcre,sepulcher,Middle English,noun,pokorny
2. ser-,to serve,Saruman,treacherous white wizard in Tolkien: The Lord of the Rings,English,proper noun,pokorny
2. ser-,shelter,Saruman,treacherous white wizard in Tolkien: The Lord of the Rings,English,proper noun,pokorny
4. ser-,to insert,consort,consort,Middle English,noun,pokorny
4. ser-,line up,consort,consort,Middle English,noun,pokorny
4. ser-,put/bind together,consort,consort,Middle English,noun,pokorny
"5. ser-, extended serp-",sickle,harpoon,barbed spear/javelin,English,noun,pokorny
serk-,to fence; hedge,sartorial,re: tailor/tailored clothing,English,adjective,pokorny
serk-,plaited work,sartorial,re: tailor/tailored clothing,English,adjective,pokorny
"1. seu-, seʷə- : sū-",sop,Sol-mōnaþ,"February, lit. mire-month",Old English,proper noun masculine (gender),pokorny
"1. seu-, seʷə- : sū-",soup,Sol-mōnaþ,"February, lit. mire-month",Old English,proper noun masculine (gender),pokorny
"1. seu-, seʷə- : sū-",juice,Sol-mōnaþ,"February, lit. mire-month",Old English,proper noun masculine (gender),pokorny
"1. seu-, seʷə- : sū-",liquid,Sol-mōnaþ,"February, lit. mire-month",Old English,proper noun masculine (gender),pokorny
"2. seu-, seu̯ə-, sū̆-",to bear (a child); son,Hamson,hobbit in Tolkien: The Lord of the Rings,English,proper noun,pokorny
"4. seu-, seu-t-",to seethe,besūtian,to dirty,Old English,verb,pokorny
seug-,sad,seōc,sick,Old English,adjective,pokorny
seug-,sick,seōc,sick,Old English,adjective,pokorny
seug-,afflicted,seōc,sick,Old English,adjective,pokorny
"seu̯ə-, sū-",to leave behind?,ἐάω,let/allow,Greek,To Be Determined,pokorny
seu̯i̯o-,(to the) left,savyá-,link,Sanskrit,To Be Determined,pokorny
"kai-, kai-d-, kai-t-",to cuff,fratricide,one who kills a sibling,English,noun,pokorny
"kai-, kai-d-, kai-t-",kick,fratricide,one who kills a sibling,English,noun,pokorny
"sḱāi-, sḱəi- : sḱī-",to shine/shimmer dully; shadow,moonshine,moonlight,English,noun,pokorny
